RowIdx,CellName,Animal,Session,IsSpatial,IsSignif,IsOmit,LLHrel,LLHrel_omit,LLHrel_L1L2,LLHrel_BG,LLHrel_Spd,pval_omit
5218,M25131_20260318_cell#367,4,1,1,1,0,1.20093619787979,1.00061174843576,NaN,NaN,NaN,0.999999999999955
5219,M25131_20260318_cell#368,4,1,1,1,0,1.77988546227165,0.980257912900955,NaN,NaN,NaN,1
5220,M25131_20260318_cell#369,4,1,1,1,0,1.2813623559331,0.987010178367641,NaN,NaN,NaN,1
5221,M25131_20260318_cell#370,4,1,1,1,0,1.1984242049093,0.998324730398691,NaN,NaN,NaN,1
5222,M25131_20260318_cell#371,4,1,0,0,0,1.01325207812268,0.944305152813693,NaN,NaN,NaN,1
5223,M25131_20260318_cell#372,4,1,0,0,0,0.826530200931166,0.842508066444847,NaN,NaN,NaN,1
5224,M25131_20260318_cell#373,4,1,0,0,0,0.978060834851767,0.992504264234244,NaN,NaN,NaN,1
5225,M25131_20260318_cell#374,4,1,1,1,0,1.05504620055248,0.95510394819041,NaN,NaN,NaN,1
5226,M25131_20260318_cell#375,4,1,1,1,0,1.32292494199349,0.842510767529432,NaN,NaN,NaN,1
5227,M25131_20260318_cell#376,4,1,1,1,0,1.02917386865821,0.98839432332952,NaN,NaN,NaN,1
5228,M25131_20260318_cell#377,4,1,0,0,0,0.941165017575294,0.926874542765682,NaN,NaN,NaN,1
5229,M25131_20260318_cell#378,4,1,1,1,1,1.0633144717949,1.01740661725728,NaN,NaN,NaN,5.595222033139e-06
5230,M25131_20260318_cell#379,4,1,0,0,0,1.02917589885367,0.801577881661234,NaN,NaN,NaN,1
5231,M25131_20260318_cell#380,4,1,1,1,0,1.29534921465073,0.958544389387466,NaN,NaN,NaN,1
5233,M25131_20260318_cell#382,4,1,1,1,0,1.0584530748012,0.961891799478761,NaN,NaN,NaN,1
5234,M25131_20260318_cell#383,4,1,0,0,0,0.979402977016781,1.05921932426183,NaN,NaN,NaN,0.0661185116652965
5235,M25131_20260318_cell#384,4,1,1,1,1,1.06910543110248,1.03532759980959,NaN,NaN,NaN,0
5236,M25131_20260318_cell#385,4,1,1,1,0,1.06538750627988,0.950386356628537,NaN,NaN,NaN,1
5237,M25131_20260318_cell#386,4,1,0,0,0,0.958164976126938,0.975086709608477,NaN,NaN,NaN,1
5238,M25131_20260318_cell#387,4,1,1,1,0,1.36175592366297,0.971589724634978,NaN,NaN,NaN,1
5239,M25131_20260318_cell#388,4,1,1,1,0,1.77047873616625,0.980554344837011,NaN,NaN,NaN,1
5240,M25131_20260318_cell#389,4,1,0,0,0,1.01387388484093,0.995380283409349,NaN,NaN,NaN,1
5241,M25131_20260318_cell#390,4,1,0,0,0,0.965855493173338,0.964966147613034,NaN,NaN,NaN,1
5242,M25131_20260318_cell#391,4,1,0,0,0,0.96967535529784,0.893204181740029,NaN,NaN,NaN,1
5243,M25131_20260318_cell#392,4,1,1,1,0,1.12551561118324,0.989950704791936,NaN,NaN,NaN,1
5244,M25131_20260318_cell#393,4,1,1,1,0,1.52871101293314,0.849363465981218,NaN,NaN,NaN,1
5245,M25131_20260318_cell#394,4,1,0,0,0,0.905188281635887,0.989911739108111,NaN,NaN,NaN,1
5246,M25131_20260318_cell#395,4,1,0,0,0,0.957871590050917,0.898098238707086,NaN,NaN,NaN,1
5247,M25131_20260318_cell#396,4,1,1,1,0,1.33560653504606,0.865929141728452,NaN,NaN,NaN,1
5248,M25131_20260318_cell#397,4,1,1,1,0,1.11181472501094,0.974106216118365,NaN,NaN,NaN,1
5249,M25131_20260318_cell#398,4,1,1,1,0,1.13169832738229,0.990078237360304,NaN,NaN,NaN,1
5250,M25131_20260318_cell#399,4,1,1,1,0,1.08559777873574,0.933239120394581,NaN,NaN,NaN,1
5251,M25131_20260318_cell#400,4,1,0,0,0,0.991944885294428,0.949574309236493,NaN,NaN,NaN,1
5252,M25131_20260318_cell#401,4,1,0,0,0,1.0049105064852,0.959972645445798,NaN,NaN,NaN,1
5253,M25131_20260318_cell#402,4,1,0,0,0,1.02951443718646,0.678637659158213,NaN,NaN,NaN,1
5254,M25131_20260318_cell#403,4,1,1,1,0,1.13259328292866,1.00969694072197,NaN,NaN,NaN,0
5255,M25131_20260318_cell#404,4,1,0,0,0,0.958129882654697,0.984181190787715,NaN,NaN,NaN,1
5256,M25131_20260318_cell#405,4,1,0,0,0,0.881216759484042,1.01854962076586,NaN,NaN,NaN,0.343737692151795
5257,M25131_20260318_cell#406,4,1,1,1,0,1.07812051772829,0.984113755501035,NaN,NaN,NaN,1
5258,M25131_20260318_cell#407,4,1,0,0,0,1.0254080031055,0.828144815845631,NaN,NaN,NaN,1
5259,M25131_20260318_cell#408,4,1,1,1,0,1.04584101696366,0.987335507950007,NaN,NaN,NaN,1
5260,M25131_20260318_cell#409,4,1,1,1,0,1.17816475648371,0.999017343040945,NaN,NaN,NaN,1
5261,M25131_20260318_cell#410,4,1,0,0,0,0.990460303234934,0.984765786772428,NaN,NaN,NaN,1
5262,M25131_20260318_cell#411,4,1,1,1,0,1.0658397556766,0.957328862853907,NaN,NaN,NaN,1
5263,M25131_20260318_cell#412,4,1,1,1,0,1.02921520845214,0.942230275987995,NaN,NaN,NaN,1
5264,M25131_20260318_cell#413,4,1,1,1,0,1.107096126346,0.968384527111894,NaN,NaN,NaN,1
5265,M25131_20260318_cell#414,4,1,1,1,0,1.31279892768502,1.01448953317851,NaN,NaN,NaN,1.53549979398093e-07
5266,M25131_20260318_cell#415,4,1,1,1,0,1.44208983946317,1.0004212919767,NaN,NaN,NaN,0.999999697495906
5267,M25131_20260318_cell#416,4,1,0,0,0,1.00831709054956,0.94108963929976,NaN,NaN,NaN,1
5268,M25131_20260318_cell#417,4,1,1,1,0,1.24084763157339,0.983469034391453,NaN,NaN,NaN,1
5269,M25131_20260318_cell#418,4,1,0,0,0,0.966944053894018,0.88736826379159,NaN,NaN,NaN,1
5270,M25131_20260318_cell#419,4,1,0,0,0,1.01484819924577,0.918960768473231,NaN,NaN,NaN,1
5271,M25131_20260318_cell#420,4,1,1,1,0,1.0784915393989,0.995387362308233,NaN,NaN,NaN,1
5272,M25131_20260321_cell#1,4,2,0,0,0,0.987433896598155,0.96342676063766,NaN,NaN,NaN,1
5273,M25131_20260321_cell#2,4,2,1,1,0,1.09566329884306,0.973191091740916,NaN,NaN,NaN,1
5274,M25131_20260321_cell#3,4,2,1,1,0,1.71315449813239,0.977278053160872,NaN,NaN,NaN,1
5275,M25131_20260321_cell#4,4,2,1,1,0,1.11227555258675,1.0023005536545,NaN,NaN,NaN,8.88178419700125e-16
5276,M25131_20260321_cell#5,4,2,1,1,0,1.41793771103528,1.00096800984525,NaN,NaN,NaN,0.979183368485701
5277,M25131_20260321_cell#6,4,2,1,1,0,1.25885714072922,0.97128613178088,NaN,NaN,NaN,1
5278,M25131_20260321_cell#7,4,2,1,1,0,1.03524788851448,0.993474593272558,NaN,NaN,NaN,1
5279,M25131_20260321_cell#8,4,2,1,1,0,1.14882326642723,0.980460629577985,NaN,NaN,NaN,1
5280,M25131_20260321_cell#9,4,2,1,1,0,1.30739968244336,0.994308511842428,NaN,NaN,NaN,1
5281,M25131_20260321_cell#10,4,2,1,1,0,1.16330315072007,0.982746287462338,NaN,NaN,NaN,1
5282,M25131_20260321_cell#11,4,2,1,1,0,1.12537141551187,0.939535064671291,NaN,NaN,NaN,1
5283,M25131_20260321_cell#12,4,2,0,0,0,0.987189785615467,0.931636409302896,NaN,NaN,NaN,1
5284,M25131_20260321_cell#13,4,2,1,1,0,1.15475499717345,0.990769195031935,NaN,NaN,NaN,1
5285,M25131_20260321_cell#14,4,2,1,1,0,1.29651732727674,1.00179067237837,NaN,NaN,NaN,0.000280738211410392
5286,M25131_20260321_cell#15,4,2,1,1,0,1.66490173325961,0.978464840733309,NaN,NaN,NaN,1
5288,M25131_20260321_cell#17,4,2,1,1,0,5.30748065869105,0.817147370033826,NaN,NaN,NaN,1
5289,M25131_20260321_cell#18,4,2,0,0,0,0.997565928132602,0.996097896635656,NaN,NaN,NaN,1
5290,M25131_20260321_cell#19,4,2,1,1,0,1.17294380794057,0.993332200237436,NaN,NaN,NaN,1
5291,M25131_20260321_cell#20,4,2,1,1,0,1.08899741235555,0.957211839537958,NaN,NaN,NaN,1
5292,M25131_20260321_cell#21,4,2,0,0,0,0.969278168646866,0.839598358308725,NaN,NaN,NaN,1
5293,M25131_20260321_cell#22,4,2,1,1,0,1.41928833194432,0.473828088898667,NaN,NaN,NaN,1
5294,M25131_20260321_cell#23,4,2,1,1,0,1.30002841379855,0.982690345341612,NaN,NaN,NaN,1
5295,M25131_20260321_cell#24,4,2,0,0,0,1.01753374482617,0.99805744461481,NaN,NaN,NaN,1
5296,M25131_20260321_cell#25,4,2,1,1,0,1.1517536969739,0.959458504280696,NaN,NaN,NaN,1
5297,M25131_20260321_cell#26,4,2,1,1,0,1.09622878159894,0.975992406672999,NaN,NaN,NaN,1
5298,M25131_20260321_cell#27,4,2,0,0,0,0.943020893028205,1.00334541083028,NaN,NaN,NaN,0.999996896068052
5299,M25131_20260321_cell#28,4,2,0,0,1,0.986391881545338,1.02928119668036,NaN,NaN,NaN,0.00166923821243681
5300,M25131_20260321_cell#29,4,2,0,0,0,1.0178796668184,0.929416079233896,NaN,NaN,NaN,1
5301,M25131_20260321_cell#30,4,2,1,1,0,1.43094981693548,0.945989284074882,NaN,NaN,NaN,1
5302,M25131_20260321_cell#31,4,2,0,0,1,0.980523063142634,1.09274779848867,NaN,NaN,NaN,0
5303,M25131_20260321_cell#32,4,2,1,1,1,1.37096735783145,1.04155341444133,NaN,NaN,NaN,0
5304,M25131_20260321_cell#33,4,2,0,0,0,0.951794278686798,0.958724402961742,NaN,NaN,NaN,1
5305,M25131_20260321_cell#34,4,2,0,0,0,0.92976811148727,0.999181118816574,NaN,NaN,NaN,1
5306,M25131_20260321_cell#35,4,2,1,1,0,1.09392102225238,0.98721727591296,NaN,NaN,NaN,1
5307,M25131_20260321_cell#36,4,2,1,1,0,1.09746595944312,1.00929700339847,NaN,NaN,NaN,0.981167460316443
5308,M25131_20260321_cell#37,4,2,1,1,0,1.5642131273759,0.983533808378272,NaN,NaN,NaN,1
5309,M25131_20260321_cell#38,4,2,1,1,0,1.35452593711389,0.888384550152907,NaN,NaN,NaN,1
5310,M25131_20260321_cell#39,4,2,0,0,1,0.916516447688198,1.02095556169484,NaN,NaN,NaN,0
5311,M25131_20260321_cell#40,4,2,1,1,0,1.12716969960195,0.866389480040991,NaN,NaN,NaN,1
5312,M25131_20260321_cell#41,4,2,0,0,0,1.03112741751069,1.06042326401931,NaN,NaN,NaN,0.227796188124482
5313,M25131_20260321_cell#42,4,2,0,1,0,0.996765459945063,NaN,NaN,NaN,NaN,NaN
5314,M25131_20260321_cell#43,4,2,1,1,0,1.03198110682951,0.99806679846155,NaN,NaN,NaN,1
5315,M25131_20260321_cell#44,4,2,1,1,0,1.10539152764101,0.967586908516276,NaN,NaN,NaN,1
5316,M25131_20260321_cell#45,4,2,1,1,0,1.19326996280962,0.93400656780183,NaN,NaN,NaN,1
5317,M25131_20260321_cell#46,4,2,1,1,0,1.06798559059893,0.983389403505372,NaN,NaN,NaN,1
5318,M25131_20260321_cell#47,4,2,1,1,0,1.20857882520326,1.01024799233107,NaN,NaN,NaN,1.78337344891588e-11
5319,M25131_20260321_cell#48,4,2,1,1,0,1.13418435970216,0.976323683631145,NaN,NaN,NaN,1
5320,M25131_20260321_cell#49,4,2,1,1,0,1.54948278287653,0.993793608950731,NaN,NaN,NaN,1
5321,M25131_20260321_cell#50,4,2,1,1,0,1.29220909614025,0.984108174471082,NaN,NaN,NaN,1
5322,M25131_20260321_cell#51,4,2,1,1,0,1.09245859513276,0.99684528081105,NaN,NaN,NaN,1
5323,M25131_20260321_cell#52,4,2,1,1,0,1.03322849646054,0.966818893699334,NaN,NaN,NaN,1
5324,M25131_20260321_cell#53,4,2,1,1,0,1.19063223352996,0.921626552698282,NaN,NaN,NaN,1
5325,M25131_20260321_cell#54,4,2,0,0,1,0.9550665615378,1.08744253405255,NaN,NaN,NaN,0
5326,M25131_20260321_cell#55,4,2,0,0,0,0.927331208769532,0.99239791756454,NaN,NaN,NaN,1
5327,M25131_20260321_cell#56,4,2,1,1,0,1.26987700850141,0.853184215552824,NaN,NaN,NaN,1
5328,M25131_20260321_cell#57,4,2,0,0,0,0.867841358815824,0.860674975798485,NaN,NaN,NaN,1
5329,M25131_20260321_cell#58,4,2,1,1,0,1.40781022497933,0.940893182136284,NaN,NaN,NaN,1
5330,M25131_20260321_cell#59,4,2,0,0,1,1.04946692415514,1.03447442637085,NaN,NaN,NaN,0.00108163632336189
5331,M25131_20260321_cell#60,4,2,1,1,1,1.41459886283922,1.15673721448144,NaN,NaN,NaN,0
5332,M25131_20260321_cell#61,4,2,1,1,0,1.1164259080023,0.996195573304307,NaN,NaN,NaN,1
5333,M25131_20260321_cell#62,4,2,1,1,0,1.04984404140131,1.00433398149141,NaN,NaN,NaN,0.889510260671715
5334,M25131_20260321_cell#63,4,2,1,1,1,1.22430695559159,1.06400436044812,NaN,NaN,NaN,0
5335,M25131_20260321_cell#64,4,2,1,1,0,1.04145736926009,0.992826132611283,NaN,NaN,NaN,1
5336,M25131_20260321_cell#65,4,2,0,0,0,0.930112890999351,0.981120528726154,NaN,NaN,NaN,1
5338,M25131_20260321_cell#67,4,2,1,1,0,1.55087656431667,0.921281959224859,NaN,NaN,NaN,1
5341,M25131_20260321_cell#70,4,2,0,0,0,0.950166023640369,0.98672933741722,NaN,NaN,NaN,1
5342,M25131_20260321_cell#71,4,2,0,0,0,0.98960014862568,0.994651727200983,NaN,NaN,NaN,1
5343,M25131_20260321_cell#72,4,2,0,0,0,0.975776615161666,0.980528985972234,NaN,NaN,NaN,1
5344,M25131_20260321_cell#73,4,2,0,0,0,1.10811779461866,0.964905097071269,NaN,NaN,NaN,1
5345,M25131_20260321_cell#74,4,2,1,1,0,1.05941202378569,0.985711494437648,NaN,NaN,NaN,1
5346,M25131_20260321_cell#75,4,2,1,1,0,1.1817281063212,0.949962315987453,NaN,NaN,NaN,1
5347,M25131_20260321_cell#76,4,2,1,1,0,1.23240180899863,0.911935936775745,NaN,NaN,NaN,1
5349,M25131_20260321_cell#78,4,2,1,1,0,1.05362146245261,0.99174304537814,NaN,NaN,NaN,1
5350,M25131_20260321_cell#79,4,2,1,1,0,1.30857557857659,0.989210400456627,NaN,NaN,NaN,1
5351,M25131_20260321_cell#80,4,2,0,0,0,0.931602743050712,0.840027471850084,NaN,NaN,NaN,1
5352,M25131_20260321_cell#81,4,2,1,1,1,1.63350260023604,1.43557179298516,NaN,NaN,NaN,0
5353,M25131_20260321_cell#82,4,2,0,0,1,0.929007724625971,1.02446439749908,NaN,NaN,NaN,0.000260479349285192
5355,M25131_20260321_cell#84,4,2,1,1,0,1.10232450733559,0.833016807742527,NaN,NaN,NaN,1
5357,M25131_20260321_cell#86,4,2,1,1,1,1.2637864262949,1.02678317395893,NaN,NaN,NaN,1.22330285901029e-08
5358,M25131_20260321_cell#87,4,2,0,0,0,0.940019444577771,0.99426924374573,NaN,NaN,NaN,1
5359,M25131_20260321_cell#88,4,2,1,1,0,1.25977167634383,1.03005917764207,NaN,NaN,NaN,0.220247109118191
5360,M25131_20260321_cell#89,4,2,1,1,0,1.05500088467898,0.700103351289473,NaN,NaN,NaN,1
5361,M25131_20260321_cell#90,4,2,0,0,0,0.892912942923732,0.991338573318055,NaN,NaN,NaN,1
5363,M25131_20260321_cell#92,4,2,1,1,0,1.15747726179897,1.01296075854833,NaN,NaN,NaN,8.34746067447378e-05
5364,M25131_20260321_cell#93,4,2,1,1,0,1.04326125723895,1.00100438220616,NaN,NaN,NaN,0.999999999989912
5365,M25131_20260321_cell#94,4,2,0,0,0,0.992859824424478,0.989244223041411,NaN,NaN,NaN,1
5366,M25131_20260321_cell#95,4,2,1,1,0,1.14337208307984,0.964976169906684,NaN,NaN,NaN,1
5367,M25131_20260321_cell#96,4,2,1,1,0,1.09864274788188,0.99768012437538,NaN,NaN,NaN,1
5368,M25131_20260321_cell#97,4,2,1,1,0,1.13987599981045,0.928804902892698,NaN,NaN,NaN,1
5369,M25131_20260321_cell#98,4,2,1,1,0,1.07597744317173,0.994786739830342,NaN,NaN,NaN,1
5370,M25131_20260321_cell#99,4,2,1,1,0,1.02068030556746,0.933948734316219,NaN,NaN,NaN,1
5371,M25131_20260321_cell#100,4,2,0,0,1,0.846783401985209,1.16904377573085,NaN,NaN,NaN,0
5372,M25131_20260321_cell#101,4,2,1,1,1,1.2414393383477,1.02675269687284,NaN,NaN,NaN,0
5373,M25131_20260321_cell#102,4,2,0,0,0,0.934965497485166,0.847527669290832,NaN,NaN,NaN,1
5374,M25131_20260321_cell#103,4,2,0,0,0,0.970412390224424,0.979022329410656,NaN,NaN,NaN,1
5375,M25131_20260321_cell#104,4,2,0,0,0,0.991781798772298,0.981166831762238,NaN,NaN,NaN,1
5376,M25131_20260321_cell#105,4,2,0,0,1,0.877074998574493,1.01774006534005,NaN,NaN,NaN,0.0218762505080077
5377,M25131_20260321_cell#106,4,2,1,1,0,1.78385337902735,0.992946130833701,NaN,NaN,NaN,1
5378,M25131_20260321_cell#107,4,2,1,1,0,1.07241484507786,0.99461063711799,NaN,NaN,NaN,1
5380,M25131_20260321_cell#109,4,2,1,1,0,1.11048876180585,0.851835209026227,NaN,NaN,NaN,1
5381,M25131_20260321_cell#110,4,2,1,1,0,1.22841149072203,0.974634964117414,NaN,NaN,NaN,1
5382,M25131_20260321_cell#111,4,2,0,0,0,0.935032297402472,0.920813947330557,NaN,NaN,NaN,1
5383,M25131_20260321_cell#112,4,2,0,0,1,0.916923904161115,1.06866980333584,NaN,NaN,NaN,0
5384,M25131_20260321_cell#113,4,2,0,0,1,0.947131149659919,1.03497508986855,NaN,NaN,NaN,0
5386,M25131_20260321_cell#115,4,2,1,1,0,1.11980926243349,0.975496844124323,NaN,NaN,NaN,1
5388,M25131_20260321_cell#117,4,2,1,1,0,1.18065452133274,0.921257617931661,NaN,NaN,NaN,1
5389,M25131_20260321_cell#118,4,2,0,0,0,0.978036080637602,0.996165236768168,NaN,NaN,NaN,1
5390,M25131_20260321_cell#119,4,2,1,1,0,1.16812953701476,0.915183021545762,NaN,NaN,NaN,1
5391,M25131_20260321_cell#120,4,2,0,0,1,1.00100045278073,1.15623354071213,NaN,NaN,NaN,0
5392,M25131_20260321_cell#121,4,2,0,0,0,0.995228731982484,0.966492546045483,NaN,NaN,NaN,1
5393,M25131_20260321_cell#122,4,2,1,1,0,1.0675755955376,0.881433180517227,NaN,NaN,NaN,1
5394,M25131_20260321_cell#123,4,2,0,0,1,0.96382586776332,1.03779823261387,NaN,NaN,NaN,0
5395,M25131_20260321_cell#124,4,2,1,1,0,1.0569841986736,0.84694109602216,NaN,NaN,NaN,1
5396,M25131_20260321_cell#125,4,2,1,1,0,1.3217534790445,0.865778337408329,NaN,NaN,NaN,1
5397,M25131_20260321_cell#126,4,2,1,1,1,1.09671691424194,1.06198915944477,NaN,NaN,NaN,0
5398,M25131_20260321_cell#127,4,2,0,0,1,1.00800357830769,1.05874040647623,NaN,NaN,NaN,1.99840144432528e-15
5399,M25131_20260321_cell#128,4,2,0,0,0,0.982718638070164,0.955466393497282,NaN,NaN,NaN,1
5400,M25131_20260321_cell#129,4,2,1,1,0,2.04027217046727,1.00221813216636,NaN,NaN,NaN,0.999999999999998
5401,M25131_20260321_cell#130,4,2,1,1,0,1.03738030496186,0.885828361601729,NaN,NaN,NaN,1
5402,M25131_20260321_cell#131,4,2,0,0,0,0.982588613324654,0.974665828667263,NaN,NaN,NaN,1
5403,M25131_20260321_cell#132,4,2,1,1,0,1.12791218643717,0.963202319828921,NaN,NaN,NaN,1
5404,M25131_20260321_cell#133,4,2,1,1,0,1.08856801527492,0.994548310619976,NaN,NaN,NaN,1
5405,M25131_20260321_cell#134,4,2,0,0,0,0.949649835176829,0.861939917813177,NaN,NaN,NaN,1
5406,M25131_20260321_cell#135,4,2,1,1,0,1.09071264171823,0.979959963639282,NaN,NaN,NaN,1
5407,M25131_20260321_cell#136,4,2,0,0,0,0.963321644210807,0.91618373603299,NaN,NaN,NaN,1
5408,M25131_20260321_cell#137,4,2,1,1,1,1.12297772063653,1.10523362230913,NaN,NaN,NaN,0
5409,M25131_20260321_cell#138,4,2,1,1,0,1.2074938949288,1.0054905052473,NaN,NaN,NaN,4.94241781501259e-06
5410,M25131_20260321_cell#139,4,2,1,1,0,1.30253960674039,0.996099480411874,NaN,NaN,NaN,1
5412,M25131_20260321_cell#141,4,2,0,0,0,1.09095586594396,0.685934872645444,NaN,NaN,NaN,1
5413,M25131_20260321_cell#142,4,2,1,1,1,1.02678998284819,1.02878295154239,NaN,NaN,NaN,0
5414,M25131_20260321_cell#143,4,2,1,1,1,1.42263826775616,1.03859669840666,NaN,NaN,NaN,0
5415,M25131_20260321_cell#144,4,2,1,1,0,1.42652252994206,0.967627090787865,NaN,NaN,NaN,1
5416,M25131_20260321_cell#145,4,2,1,1,0,1.33323074192563,0.942902949208318,NaN,NaN,NaN,1
5417,M25131_20260321_cell#146,4,2,1,1,0,1.9315150253384,0.850065141525636,NaN,NaN,NaN,1
5419,M25131_20260321_cell#148,4,2,1,1,0,1.10720291036327,0.984771604223119,NaN,NaN,NaN,1
5420,M25131_20260321_cell#149,4,2,1,1,0,1.15681534699827,1.00163497403684,NaN,NaN,NaN,0.999653306274609
5421,M25131_20260321_cell#150,4,2,1,1,0,1.58445730121248,0.992872092812588,NaN,NaN,NaN,1
5422,M25131_20260321_cell#151,4,2,1,1,0,1.01727465127302,0.993958754950405,NaN,NaN,NaN,1
5423,M25131_20260321_cell#152,4,2,1,1,0,1.02255423803037,1.00643969770074,NaN,NaN,NaN,0.92815523328127
5425,M25131_20260321_cell#154,4,2,1,1,0,1.10760213228865,0.987610814759051,NaN,NaN,NaN,1
5426,M25131_20260321_cell#155,4,2,0,0,0,0.997027685759528,0.99324072015775,NaN,NaN,NaN,1
5428,M25131_20260321_cell#157,4,2,0,0,1,1.07164870503053,1.19571332042364,NaN,NaN,NaN,2.22044604925031e-16
5429,M25131_20260321_cell#158,4,2,1,1,0,1.06052919700696,0.963739626410304,NaN,NaN,NaN,1
5430,M25131_20260321_cell#159,4,2,1,1,1,1.08617721959915,1.02206188087781,NaN,NaN,NaN,0
5431,M25131_20260321_cell#160,4,2,0,0,0,1.01015052820044,0.97630898223979,NaN,NaN,NaN,1
5432,M25131_20260321_cell#161,4,2,1,1,0,1.14326398713925,1.00725996605926,NaN,NaN,NaN,0
5433,M25131_20260321_cell#162,4,2,1,1,1,1.03866339848927,1.02279359709209,NaN,NaN,NaN,0
5434,M25131_20260321_cell#163,4,2,1,1,0,1.21220306917382,0.967591232853475,NaN,NaN,NaN,1
5435,M25131_20260321_cell#164,4,2,0,0,1,0.964590310012346,1.03908319676187,NaN,NaN,NaN,5.10202990966491e-12
5437,M25131_20260321_cell#166,4,2,1,1,0,1.09487295846442,1.00989078596226,NaN,NaN,NaN,0.00180739485523052
5438,M25131_20260321_cell#167,4,2,0,0,0,0.942980448411221,0.98905030424081,NaN,NaN,NaN,1
5439,M25131_20260321_cell#168,4,2,1,1,0,1.13289376521844,0.932385596802756,NaN,NaN,NaN,1
5440,M25131_20260321_cell#169,4,2,0,0,0,0.972100800935762,0.978327446714102,NaN,NaN,NaN,1
5441,M25131_20260321_cell#170,4,2,0,0,0,0.938807966892163,1.01017130952604,NaN,NaN,NaN,0.888737860139152
5442,M25131_20260321_cell#171,4,2,1,1,0,1.12047096536796,0.894746290470602,NaN,NaN,NaN,1
5443,M25131_20260321_cell#172,4,2,1,1,0,1.07771896120809,0.964678109906197,NaN,NaN,NaN,1
5446,M25131_20260321_cell#175,4,2,0,0,0,1.00835957713271,0.987656977354481,NaN,NaN,NaN,1
5448,M25131_20260321_cell#177,4,2,0,0,0,0.985317697076913,0.916431043622183,NaN,NaN,NaN,1
5450,M25131_20260321_cell#179,4,2,1,1,0,1.18568172256173,0.987837510620818,NaN,NaN,NaN,1
5452,M25131_20260321_cell#181,4,2,0,0,0,0.973576550411026,0.922827853748559,NaN,NaN,NaN,1
5453,M25131_20260321_cell#182,4,2,1,1,0,1.18969020506519,0.845742531809366,NaN,NaN,NaN,1
5454,M25131_20260321_cell#183,4,2,1,1,0,1.13015137455048,0.961555563861905,NaN,NaN,NaN,1
5455,M25131_20260321_cell#184,4,2,1,1,0,1.14656753436902,1.00967323312474,NaN,NaN,NaN,0.181548004673926
5456,M25131_20260321_cell#185,4,2,0,0,0,0.953736944142309,0.935363819862604,NaN,NaN,NaN,1
5457,M25131_20260321_cell#186,4,2,1,1,0,1.13390551296355,0.84112627102102,NaN,NaN,NaN,1
5458,M25131_20260321_cell#187,4,2,1,1,0,1.02515217203492,0.919976586979694,NaN,NaN,NaN,1
5459,M25131_20260321_cell#188,4,2,1,1,0,1.82980389497014,0.977053143922994,NaN,NaN,NaN,1
5460,M25131_20260321_cell#189,4,2,0,0,1,0.915453437597804,1.26637445219305,NaN,NaN,NaN,0
5461,M25131_20260321_cell#190,4,2,1,1,0,1.04908920999164,0.989322025955305,NaN,NaN,NaN,1
5462,M25131_20260321_cell#191,4,2,0,0,0,0.97458024302228,0.993190087391601,NaN,NaN,NaN,1
5465,M25131_20260321_cell#194,4,2,1,1,0,1.08120720584112,0.970523423674957,NaN,NaN,NaN,1
5466,M25131_20260321_cell#195,4,2,0,0,0,0.966768096738146,0.846477900163845,NaN,NaN,NaN,1
5467,M25131_20260321_cell#196,4,2,1,1,0,1.03944094343968,0.943294529285152,NaN,NaN,NaN,1
5468,M25131_20260321_cell#197,4,2,1,1,0,1.19991402225473,0.956266913002506,NaN,NaN,NaN,1
5469,M25131_20260321_cell#198,4,2,1,1,0,1.0485191313067,0.862021461020748,NaN,NaN,NaN,1
5470,M25131_20260321_cell#199,4,2,1,1,1,1.31823054904868,1.15309749025682,NaN,NaN,NaN,0
5472,M25131_20260321_cell#201,4,2,1,1,0,1.2861125807832,0.94752230906748,NaN,NaN,NaN,1
5473,M25131_20260321_cell#202,4,2,1,1,0,1.04969658076666,0.982319959792272,NaN,NaN,NaN,1
5474,M25131_20260321_cell#203,4,2,1,1,1,1.06006058678853,1.02215777238275,NaN,NaN,NaN,4.66728877768219e-11
5475,M25131_20260321_cell#204,4,2,1,1,0,1.51593536308751,0.83336162306868,NaN,NaN,NaN,1
5476,M25131_20260321_cell#205,4,2,0,0,0,0.967197516134302,1.01488951027826,NaN,NaN,NaN,6.73241418169823e-08
5477,M25131_20260321_cell#206,4,2,1,1,1,1.81194531812192,1.16095407195237,NaN,NaN,NaN,0
5478,M25131_20260321_cell#207,4,2,1,1,1,1.05427117897473,1.03056063705494,NaN,NaN,NaN,0
5479,M25131_20260321_cell#208,4,2,1,1,0,1.05978603985953,0.849211037113207,NaN,NaN,NaN,1
5480,M25131_20260321_cell#209,4,2,1,1,0,1.89500947454672,1.0064242015807,NaN,NaN,NaN,0.999999999353373
5481,M25131_20260321_cell#210,4,2,0,0,0,0.949515195822717,1.01420756010635,NaN,NaN,NaN,0.042817416241316
5482,M25131_20260321_cell#211,4,2,1,1,0,1.08619246428939,1.00795941233555,NaN,NaN,NaN,0.723269174419595
5483,M25131_20260321_cell#212,4,2,0,0,0,0.950299538438822,0.945113833264367,NaN,NaN,NaN,1
5484,M25131_20260321_cell#213,4,2,1,1,1,1.40597556679197,1.07408036183867,NaN,NaN,NaN,0
5485,M25131_20260321_cell#214,4,2,1,1,0,1.85144028692844,0.790343698204343,NaN,NaN,NaN,1
