CellName,goodcells,signicells,goodLLHcells,spatialcells,LLHi_vis,LLHi_pos,LLHrel,iPos_pval,posKernel_maxabs,overallResp_pval,LLHrel_omit,goodOmitcells
M26004_20260318_cell#199,1,1,1,1,0.0557055507330894,0.0737714601140516,1.32431075796242,0,103.196619921355,0,1.00318005086878,0
M26004_20260318_cell#200,1,0,0,0,0.0236265924147238,0.0229005738250328,0.969271125647451,1,0,0,0.824223032332226,0
M26004_20260318_cell#201,1,1,1,1,0.009978006449359,0.0135309817710736,1.35608068001829,0,29.0984053095318,0,0.891213791318851,0
M26004_20260318_cell#202,1,0,0,0,0.0431771905478496,0.0425525933445278,0.985534093455442,0.999666035305927,0,0,0.984573904032452,0
M26004_20260318_cell#203,1,0,1,0,0.0429601749883158,0.0436533030048106,1.0161341990968,1,0,0,0.976136478416034,0
M26004_20260318_cell#204,0,0,1,0,0.0205443290922962,0.0210811119355174,1.0261280298232,0.999926079045399,0,1,0.940176615385299,0
M26004_20260318_cell#205,1,1,1,1,0.060922933106003,0.0667482024942059,1.0956170212302,0,28.8808339461585,0,0.90504054872376,0
M26004_20260318_cell#206,1,0,1,0,0.0288045971902976,0.0294122380390965,1.02109527325741,0.446987882101168,0,0,0.947889969634651,0
M26004_20260318_cell#207,1,0,0,0,0.0312376258935325,0.0315251047256909,1.00920296674076,1,0,0,0.959477911126854,0
M26004_20260318_cell#208,1,1,1,1,0.0616373881556734,0.0682735246049952,1.10766414100094,0,67.0709388137903,0,0.99603466210125,0
M26004_20260318_cell#209,1,1,1,1,0.00421838703470322,0.0061159941382979,1.44984186798976,0,14.824660496624,0,1.2682683744655,1
M26004_20260318_cell#210,1,0,1,0,0.0425285094977435,0.043543313568516,1.02386173610966,0.999999999999941,0,0,0.959707862714141,0
M26004_20260318_cell#211,1,0,0,0,0.045302185208622,0.0452539082166083,0.998934334143233,0.995805139261294,0,0,0.90827525140686,0
M26004_20260318_cell#212,1,0,1,0,0.0309280681704737,0.0319531626710185,1.03314447235743,0.155037676244285,0,0,1.02108111795332,1
M26004_20260318_cell#213,1,1,1,1,0.0185799881199724,0.0237962763866326,1.28074766425997,0,52.4413397970023,0,0.945030546692756,0
M26004_20260318_cell#214,1,1,1,1,0.0440714820923559,0.0460988127676282,1.04600096432028,4.44089209850063e-15,34.0771902755124,0,1.00732353830088,0
M26004_20260318_cell#215,1,1,1,1,0.0391524626930713,0.0422080131868772,1.07804235758449,0,39.2425551846887,0,0.972812900105673,0
M26004_20260318_cell#216,1,1,1,1,0.0189101598702463,0.0200554596216458,1.06056531299884,5.67525617378717e-06,17.2222080141322,1.54938939456173e-09,0.979436536055268,0
M26004_20260318_cell#217,1,0,1,0,0.012534300082413,0.0129888047419799,1.03626087269162,0.999999206216993,0,0,0.828414990732757,0
M26004_20260318_cell#218,1,1,1,1,0.0987375155309338,0.134331739421865,1.36049341225099,0,226.555703480917,0,1.00817568974287,0
M26004_20260318_cell#219,1,1,1,1,0.0963049398421546,0.0993281781677353,1.03139234945306,0,49.7575350067285,0,0.980080650068838,0
M26004_20260318_cell#220,1,1,1,1,0.0282100162964262,0.0330591327184452,1.17189342859874,0,33.7514894054717,0,0.976992755145771,0
M26004_20260318_cell#221,1,0,1,0,0.017033184017923,0.0179179733689934,1.05194503565155,0.744855197807046,0,0,0.987084997465745,0
M26004_20260318_cell#222,0,0,0,0,0.0124001640405884,0.00076143186412268,0.0614049831623478,1,0,1,1.04205132975729,1
M26004_20260318_cell#223,1,0,1,0,0.0263344903280407,0.0267672544834838,1.01643335982783,0.999999991461977,0,0,0.968851092516775,0
M26004_20260318_cell#224,1,0,0,0,0.0403674672325651,0.0392746882215583,0.972929215382498,1,0,0,0.981707617460476,0
M26004_20260318_cell#225,1,1,1,1,0.0245892606577864,0.0350954537206068,1.42726754614696,0,48.6714514015139,0,1.00051221413459,0
M26004_20260318_cell#226,1,1,1,1,0.0105067278127173,0.0129303474263867,1.23067311315859,0,26.3717662798843,0,0.959489783006748,0
M26004_20260318_cell#227,1,1,1,1,0.0153829672173177,0.0224334035566432,1.45832746307801,0,31.3966706598766,0,0.94969785496866,0
M26004_20260318_cell#228,1,1,1,1,0.0263026667650033,0.0471993413617058,1.79446980731651,0,77.7459021069535,0,0.969938290873996,0
M26004_20260318_cell#229,1,0,0,0,0.0196589296476205,0.0194704933667859,0.990414723272715,1,0,0,0.959920859850524,0
M26004_20260318_cell#230,1,0,1,0,0.0102954502710765,0.0107759418666343,1.04667028472835,0.999879018831687,0,0,0.946474110611991,0
M26004_20260318_cell#231,1,1,1,1,0.100545653175078,0.102813667819396,1.0225570631121,0,27.1405390389303,0,0.99631409482978,0
M26004_20260318_cell#232,1,1,1,1,0.026346507508377,0.0380195676576501,1.44305910927897,0,44.8937523719416,0,0.975580333931508,0
M26004_20260318_cell#233,1,0,0,0,0.0288907988704927,0.0288362917326748,0.998113339196253,1,0,0,0.980491668692045,0
M26004_20260318_cell#234,1,1,1,1,0.0157863869354366,0.0203913429904609,1.29170424327351,0,32.5361786145218,0,1.04350487752071,1
M26004_20260318_cell#235,1,1,1,1,0.0314251090886304,0.0379682885524564,1.20821501193112,0,35.6632172042866,0,1.00347615994896,0
M26004_20260318_cell#236,1,1,1,1,0.142778382959031,0.154468429319229,1.08187546404383,0,47.248808133898,0,1.01520844989088,1
M26004_20260318_cell#237,1,1,1,1,0.0390888402582231,0.0463316116632429,1.18529000495214,0,24.6389251231844,0,0.940221188924873,0
M26004_20260318_cell#238,1,1,1,1,0.0381794652085343,0.0417393209994373,1.09324006429789,0,23.5257443486271,0,0.991563286241202,0
M26004_20260318_cell#239,1,1,1,1,0.0301728684684361,0.0349020910332121,1.15673758594491,0,29.4103752843559,0,0.970978409453112,0
M26004_20260318_cell#240,1,1,1,1,0.0313402250955192,0.0327395169041442,1.04464842879591,2.36004811480228e-05,19.2531575789738,0,0.948251804448639,0
M26004_20260318_cell#241,1,1,1,1,0.162478512495753,0.174953096997499,1.07677682611768,0,101.296486449731,0,0.984144508371853,0
M26004_20260318_cell#242,1,0,0,0,0.0221831384436458,0.0216902794374554,0.977782268841607,0.999652267915555,0,0,0.941841571825022,0
M26004_20260318_cell#243,1,1,1,1,0.0714734350670256,0.0800313925306629,1.11973619926917,0,73.3624510459658,0,0.988328491406764,0
M26004_20260318_cell#244,1,1,1,1,0.0698077613500633,0.0839586622644398,1.20271242968836,0,113.071530300227,0,1.03548456536302,1
M26004_20260318_cell#245,1,1,1,1,0.0375917725600306,0.0462932879215036,1.2314739308336,0,53.4851873791454,0,0.988697275901458,0
M26004_20260318_cell#246,1,1,0,0,0.0971480255004999,0.0984365931309883,1.01326396109288,9.64634265578912e-05,32.4348393267917,0,NaN,0
M26004_20260318_cell#247,1,1,1,1,0.0374278635505198,0.0483568397814712,1.29200107070497,0,49.9617540892276,0,0.974111494358567,0
M26004_20260318_cell#248,1,1,1,1,0.0411631519581839,0.0439077016966129,1.06667491695527,1.34648958649564e-11,70.3923037507654,0,0.912545994532249,0
M26004_20260318_cell#249,1,1,1,1,0.0843308571176036,0.08983040134313,1.0652139016903,0,40.3169209900186,0,1.00206560708036,0
M26004_20260318_cell#250,1,1,1,1,0.0212111469694014,0.0285611500148108,1.34651605856167,0,54.1274001774335,0,0.967386757343067,0
M26004_20260318_cell#251,1,1,0,0,0.0797676679881076,0.0808602900307235,1.01369755528993,0,78.8735896514773,0,NaN,0
M26004_20260318_cell#252,1,1,1,1,0.104224896353567,0.131142591906991,1.2582655056054,0,111.072787344755,0,1.0023574507839,0
M26004_20260318_cell#253,1,1,1,1,0.0465582663028423,0.0547363918128083,1.17565356615237,0,49.7865563287646,0,0.928223651909981,0
M26004_20260318_cell#254,1,1,1,1,0.127571928427222,0.138221712112634,1.08348062004478,0,34.764324929718,0,0.991920798310529,0
M26004_20260318_cell#255,1,0,0,0,0.0154599878260569,0.0153101693169872,0.990309273800518,0.999622217123919,0,0,1.01966174417159,0
M26004_20260318_cell#256,1,1,1,1,0.0262137687303603,0.0332602334425488,1.26880776986589,0,41.2525112852758,0,0.892595398931209,0
M26004_20260318_cell#257,1,1,1,1,0.0545874145224712,0.0631733869719534,1.15728849817475,0,60.41680981065,0,0.997740446450233,0
M26004_20260318_cell#258,0,0,0,0,0.00148263421950156,0.00135569162412178,0.914380368596604,0.979374007612759,NaN,1,60530.9211067318,1
M26004_20260318_cell#259,1,1,1,1,0.0549287713607637,0.065777933451812,1.19751328533807,0,37.2224558838526,0,0.979864540778744,0
M26004_20260318_cell#260,1,1,1,1,0.324611101934552,0.330795662830302,1.01905221620238,0,56.2018147683766,0,0.994669520119912,0
M26004_20260318_cell#261,1,1,1,1,0.0451102189745904,0.0516158992145168,1.14421743870476,0,31.4747778606334,0,0.977837926545996,0
M26004_20260318_cell#262,1,1,1,1,0.0376655321703466,0.0433563778620406,1.15108894959871,0,27.3671418944433,0,1.00235470974228,0
M26004_20260318_cell#263,1,1,1,1,0.123852152873631,0.126418682748404,1.02072252936444,0,39.3643032307301,0,0.988318034493072,0
M26004_20260318_cell#264,1,1,1,1,0.0463681153709942,0.0507136925728018,1.09371908189579,0,76.2853681742686,0,0.876796828640656,0
M26004_20260318_cell#265,1,1,1,1,0.0693718130107778,0.0760319640387076,1.09600658738579,0,34.614650286505,0,1.00687670551794,0
M26004_20260318_cell#266,1,1,1,1,0.156888604440284,0.16408356007694,1.04586028196455,0,41.33093211714,0,0.999417216348842,0
M26004_20260318_cell#267,1,1,1,1,0.0723801001293171,0.0793808860763823,1.09672252365716,0,79.330200431404,0,0.974025569752491,0
M26004_20260318_cell#268,1,1,1,1,0.0446361946169318,0.0478551321370525,1.07211496292965,0,33.7948405928266,0,0.985762222437264,0
M26004_20260318_cell#269,1,1,1,1,0.0133250683660554,0.0141029513197559,1.05837740808011,0.00164120647355681,14.0983530771007,0,0.986604154706509,0
M26004_20260318_cell#270,1,1,1,1,0.0153435237431415,0.0170683829010209,1.11241610380734,1.49074230737511e-09,22.8404288603503,0,1.48961347526923,1
M26004_20260318_cell#271,1,0,0,0,0.0453075242696842,0.0396595520805081,0.875341407851868,1,0,0,0.990829354850014,0
M26004_20260318_cell#272,1,1,1,1,0.0211427142032419,0.0234389911580079,1.10860842807088,8.66273719424271e-12,29.2214074696893,0,0.945491981105071,0
M26004_20260318_cell#273,0,1,1,0,0.0187434232026811,0.0207043543024369,1.104619688653,3.33066907387547e-15,49.0076370748296,0.467971491027205,NaN,0
M26004_20260318_cell#274,1,1,1,1,0.0136625276524463,0.0184381883426681,1.34954444826809,0,21.983183824924,0,0.911096043570378,0
M26004_20260318_cell#275,1,1,1,1,0.0290966758466811,0.0433424486328282,1.48960138474966,0,116.678357020343,0,1.03842165966147,1
M26004_20260318_cell#276,1,0,0,0,0.0252938937332528,0.0222792863916638,0.880816794227855,1,0,0,0.995486620555104,0
M26004_20260318_cell#277,0,0,0,0,0.0099200190245246,0.00909948007506266,0.917284538725846,1,0,1,0.929577532738143,0
M26004_20260318_cell#278,1,1,1,1,0.0552645427603594,0.0694996406429502,1.25758103064957,0,65.6862305787002,0,0.973637332807889,0
M26004_20260318_cell#279,1,0,0,0,0.0615841433392223,0.0612650922047757,0.994819264876526,1,0,0,0.983402717474266,0
M26004_20260318_cell#280,1,1,1,1,0.0793137544745999,0.0917274475095457,1.15651374868304,0,99.8334627623826,0,0.983011348556618,0
M26004_20260318_cell#281,1,0,0,0,0.0307926386468477,0.0297811100097777,0.967150309894812,1,0,2.1094237467878e-15,0.923020459715706,0
M26004_20260318_cell#282,1,1,1,1,0.0306611720083557,0.032281078323818,1.05283249821699,2.90339549069429e-07,17.2609357063178,0,0.942586838165385,0
M26004_20260318_cell#283,1,1,1,1,0.0226458523999293,0.02582373424159,1.14032953079172,0,47.8438437873268,0,0.984373259003366,0
M26004_20260318_cell#284,1,1,1,1,0.0707936697424575,0.0791083937375728,1.11745010571374,0,52.5909067913427,0,1.01297669288099,0
M26004_20260318_cell#285,1,1,1,1,0.0592427436387697,0.0654897733722242,1.10544801522944,0,61.2211718336034,0,0.991475143701147,0
M26004_20260318_cell#286,1,1,1,1,0.260115409886829,0.322395422232739,1.23943222884414,0,54.688813334039,0,0.982502294460084,0
M26004_20260318_cell#287,1,1,1,1,0.0243644836010347,0.0260613053202048,1.06964324575704,0,47.2159247181593,0,0.847578207896912,0
M26004_20260318_cell#288,1,1,1,1,0.0104514309080592,0.012796184338675,1.22434759902662,0,15.1211857522768,6.66133814775094e-16,0.99019761287632,0
M26004_20260318_cell#289,1,0,0,0,0.048111234904478,0.0479422892809805,0.996488437184517,1,0,0,1.00477193895569,0
M26004_20260318_cell#290,1,0,1,0,0.0119643180289524,0.0132092098654001,1.1040503799243,0.98799665520724,0,0,1.01737545030279,0
M26004_20260318_cell#291,1,1,1,1,0.0321032423457676,0.0338215448453773,1.05352426652432,3.50156570405602e-11,22.4795414929819,0,0.902415863808492,0
M26004_20260318_cell#292,1,1,1,1,0.0315708078813736,0.0367219000555385,1.16315997340074,0,68.2702834555656,0,1.01975031404982,1
M26004_20260318_cell#293,1,1,1,1,0.0807437738506249,0.0942821941062586,1.16767138331532,0,124.996110725054,0,0.983347831805247,0
M26004_20260318_cell#294,1,1,1,1,0.00635756033155339,0.0076846545037229,1.20874267847416,0.00683155821388437,38.8998839621899,0,0.976521331994885,0
M26004_20260318_cell#295,1,1,1,1,0.0192493912262478,0.0257679503144498,1.33863715540851,0,29.6692885455495,0,1.01641470690969,0
M26004_20260318_cell#296,1,1,1,1,0.0232514002313353,0.0285191429983457,1.22655593704465,0,58.8649585617076,0,0.990548992492347,0
M26004_20260318_cell#297,1,1,1,1,0.104775947049691,0.118010113023391,1.12630919926138,0,115.625194535551,0,0.976842367890299,0
M26004_20260318_cell#298,0,0,0,0,0.0562681413645712,0.0522123985455297,0.92792115181549,1,0,1,1.01267083193023,0
M26004_20260318_cell#299,1,1,1,1,0.0512632188420191,0.0616071298288463,1.20178036456713,0,75.0282257031152,0,0.998089307934792,0
M26004_20260318_cell#300,1,0,0,0,0.0577087113712841,0.0574719832512677,0.99589787894425,1,0,0,0.98648644112636,0
M26004_20260318_cell#301,1,1,1,1,0.0725574400350512,0.0744265780030203,1.0257608036759,0,27.4683941802079,0,0.993575373457574,0
M26004_20260318_cell#302,1,1,1,1,0.0375962046642378,0.0417787560978871,1.11124929952379,0,42.8666146487078,0,0.989239224941641,0
M26004_20260318_cell#303,1,0,1,0,0.0108384639365375,0.0116336479191427,1.07336685228287,0.18983072896222,0,0,0.959276706382567,0
M26004_20260318_cell#304,1,1,1,1,0.0884840173042473,0.0956322167423881,1.08078520455917,0,50.8800954968718,0,0.946021670024241,0
M26004_20260318_cell#305,1,0,0,0,0.0130081266466564,0.0128285138579857,0.986192263225171,1,0,0,1.09588659672183,1
M26004_20260318_cell#306,1,0,0,0,0.00795402282053242,0.00748684188811887,0.941264823730757,1,0,6.77125022718883e-12,1.13816039348236,1
M26004_20260318_cell#307,1,1,1,1,0.0426504696662638,0.0454879595222459,1.06652892402323,0,30.6450207617768,0,1.02163737465027,1
M26004_20260318_cell#308,1,1,1,1,0.125748275982324,0.173838959966923,1.3824361297117,0,215.773553539117,0,0.997921058335711,0
M26004_20260318_cell#309,1,1,1,1,0.0339225854421156,0.0371358857905209,1.09472451190044,0,52.9298075490292,0,0.937626402469297,0
M26004_20260318_cell#310,1,0,0,0,0.0345901894468392,0.0346852946709753,1.0027494854945,0.999993348578781,0,0,1.00969915128691,0
M26004_20260318_cell#311,1,1,1,1,0.0167115020796478,0.0262866071860283,1.5729649591488,0,54.4431729429795,0,1.01250066859762,0
M26004_20260318_cell#312,1,1,1,1,0.0912498353701394,0.0987196133971819,1.08186072880836,0,69.8767851780655,0,1.00183354560573,0
M26004_20260318_cell#313,1,1,1,1,0.0887786841743378,0.0991885580783425,1.11725645633092,0,60.1303757296488,0,0.994381836579881,0
M26004_20260318_cell#314,1,1,1,1,0.0325264600886472,0.0379190661240159,1.16579135942466,0,58.3855896274241,0,0.952999214478955,0
M26004_20260318_cell#315,1,1,1,1,0.0664369685391616,0.0787852105883034,1.18586401999759,0,58.3496556020025,0,0.993631842304361,0
M26004_20260318_cell#316,1,0,0,0,0.037603479407106,0.0377673035818835,1.00435662277429,0.999999979887737,0,0,0.962312300584223,0
M26004_20260318_cell#317,1,1,1,1,0.0144694038509172,0.0207634311346953,1.43498870780216,0,37.8127045529153,0,0.955873864422388,0
M26004_20260318_cell#318,1,0,1,0,0.073594424663243,0.074712749680271,1.01519578449244,1,0,0,0.994934870906206,0
M26004_20260318_cell#319,1,0,0,0,0.0521449342604512,0.0519534249897955,0.996327365766745,0.999999996777987,0,0,0.999398053098231,0
M26004_20260318_cell#320,1,1,1,1,0.0185009321975699,0.0226808952571019,1.22593256463482,0,18.8878899603365,0,0.924870557374188,0
M26004_20260318_cell#321,1,1,1,1,0.036068397303974,0.0453913950828123,1.25848106585571,0,35.4351820253461,0,1.0007879274905,0
M26004_20260318_cell#322,1,1,1,1,0.205726671986288,0.209188164257477,1.01682568544841,0,43.5205148194389,0,1.0061664215662,0
M26004_20260318_cell#323,1,1,1,1,0.0466530129664074,0.055267515274725,1.18465050294866,0,57.6953443527337,0,0.959859048455274,0
M26004_20260318_cell#324,1,1,1,1,0.159552668584794,0.165526355447615,1.03744021905623,0,92.8817291430903,0,0.989816818946856,0
M26004_20260318_cell#325,1,1,1,1,0.0383121322323655,0.0405022231574248,1.05716442279371,0,20.3438457189956,0,0.973478615141439,0
M26004_20260318_cell#326,1,1,1,1,0.0531988808970289,0.0717832681197999,1.3493379354867,0,96.5954503632459,0,0.985619642637343,0
M26004_20260318_cell#327,1,1,1,1,0.0438976928593709,0.0543623624738196,1.23838769039578,0,44.1066675481561,0,1.00462288773572,0
M26004_20260318_cell#328,1,0,0,0,0.101275193323068,0.0990342749275669,0.977872978347691,1,0,0,0.970686063034473,0
M26004_20260318_cell#329,1,1,1,1,0.0364938233142801,0.0382783730821616,1.04890004953751,0,44.7171913699602,0,0.947179014181851,0
M26004_20260318_cell#330,0,1,1,0,0.0239478511033836,0.0284222052503957,1.18683739629482,0,41.6576869577677,1,NaN,0
M26004_20260318_cell#331,1,1,1,1,0.0297602091661567,0.0346531023890362,1.16441057909108,0,48.0926070957526,9.74347964362021e-05,0.97384919202144,0
M26004_20260318_cell#332,1,1,1,1,0.0487069431239127,0.0505082076658239,1.03698167912794,1.92878816396291e-06,24.3702530816745,0,0.98564849889707,0
M26004_20260318_cell#333,1,0,0,0,0.0415447534013617,0.0392058366842233,0.943701273310201,1,0,0,0.932731726225961,0
M26004_20260318_cell#334,1,0,0,0,0.0560780846900265,0.0556036146721037,0.991539118703047,1,0,0,0.964302780453992,0
M26004_20260318_cell#335,1,1,1,1,0.0171393930966649,0.0200754455003532,1.17130433890682,0,27.1194765477384,0,1.0161707133906,0
M26004_20260318_cell#336,0,0,0,0,0.0079752316278622,0.00730515201487452,0.9159799182952,1,0,0.0785658001671889,0.840797057453862,0
M26004_20260318_cell#337,0,0,0,0,0.00409107553005778,0.00394432880911363,0.964130038698632,1,0,1,0.639210777566942,0
M26004_20260318_cell#338,0,0,0,0,0.0481122733115019,0.0438114974568805,0.910609589640962,1,0,0.274257323302982,0.965272212298637,0
M26004_20260318_cell#339,0,1,1,0,0.0289181494368436,0.0309446911361041,1.07007854024983,6.84651224602817e-11,20.606710540151,1,NaN,0
M26004_20260318_cell#340,1,1,1,1,0.0521279421108725,0.0618666528279146,1.18682323381054,0,35.2631810178611,0,0.979832444008647,0
M26004_20260318_cell#341,1,1,1,1,0.0230560472518659,0.0288288230861903,1.25038011812095,0,62.7807829108188,0,0.968956748322201,0
M26004_20260318_cell#342,1,1,1,1,0.127677639686832,0.12978230252589,1.01648419287998,2.4862345515686e-10,69.9028159091775,0,0.995279797189317,0
M26004_20260318_cell#343,1,0,0,0,0.0137200984769336,0.0139044937567742,1.0134397927355,1,0,0,0.96374224972732,0
M26004_20260318_cell#344,1,1,1,1,0.0321308621335476,0.0366223506956616,1.13978736528904,0,30.4683897899183,0,0.971936104959467,0
M26004_20260318_cell#345,1,1,1,1,0.0102348179228673,0.0118390388474573,1.15674152062889,1.18383806424482e-07,13.1183299437786,0,0.940944625861964,0
M26004_20260318_cell#346,1,0,0,0,0.0405732068501615,0.0410625575525052,1.01206093233278,0.962086923190017,0,0,0.973586414984964,0
M26004_20260318_cell#347,1,1,1,1,0.0801417823734892,0.0853897300164417,1.06548329083193,0,79.3918650625864,0,0.943929948822371,0
M26004_20260318_cell#348,1,1,1,1,0.0490032331729031,0.0510572219963632,1.04191537354714,0,47.8713296325348,0,0.980381378575536,0
M26004_20260318_cell#349,1,1,1,1,0.0193024601912036,0.0206970050839796,1.07224700265987,1.39355559314325e-08,28.6183171392102,0,0.990223158101758,0
M26004_20260318_cell#350,1,1,1,1,0.0923474965713185,0.0968482123299144,1.04873673814341,0,58.4007998867698,0,0.989964549622821,0
M26004_20260318_cell#351,1,1,1,1,0.0168173359620608,0.0200269241005193,1.19084997443704,0,26.1046368903474,0,0.94673567620037,0
M26004_20260318_cell#352,0,0,0,0,0.00446360927999848,0.00365946762127102,0.819844971124414,1,0,1,1.31590359809333,1
